City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
261,Chau Doc,VN,70.34,few clouds,10.71,105.12,Thanh Nam 2 Mini Hotel
262,Contai,IN,61.3,clear sky,21.78,87.75,Hotel Hindusthan
263,Lusaka,ZM,64.49,broken clouds,-15.42,28.28,InterContinental Lusaka
264,Yarada,IN,73.4,mist,17.65,83.27,JV's Green Valley Beach Resort
265,Baghdad,IQ,48.2,clear sky,33.3,44.38,Baghdad Hotel
266,Derzhavinsk,KZ,22.06,overcast clouds,51.1,66.31,Ooo.khim Baza
267,Salair,RU,13.08,scattered clouds,54.23,85.8,Гостевой Дом на Заречной
268,Soe,EE,27.0,overcast clouds,57.91,26.05,
269,Vardo,US,39.2,overcast clouds,39.62,-77.74,Holiday Inn Express & Suites Hagerstown
270,Fortuna,US,55.4,light rain,40.6,-124.16,Super 8 By Wyndham Fortuna
271,Campo Maior,BR,78.53,moderate rain,-4.83,-42.16,Hotel Pousada do Lago
272,Comodoro Rivadavia,AR,73.4,scattered clouds,-45.87,-67.48,Austral Hotel
273,Kandrian,PG,76.44,overcast clouds,-6.21,149.55,
274,Doha,QA,62.6,overcast clouds,25.29,51.53,Mövenpick Hotel Doha
275,Bodden Town,KY,82.4,scattered clouds,19.28,-81.25,Will T Place
277,Evreux,FR,43.0,overcast clouds,49.02,1.15,Hôtel Kyriad Evreux Netreville
278,Cabo San Lucas,MX,81.0,broken clouds,22.89,-109.91,Hotel Tesoro Los Cabos
279,Atbasar,KZ,22.12,overcast clouds,51.81,68.36,"The Ritz-Carlton, Astana"
280,Flin Flon,CA,8.6,light snow,54.77,-101.88,Victoria Inn Flin Flon
281,Port Keats,AU,80.15,overcast clouds,-14.25,129.55,TDC Village (Hundred Man Camp)
282,Kokopo,PG,82.35,broken clouds,-4.34,152.27,Kokopo Beach Bungalow Resort
283,Nioro,GM,72.45,clear sky,13.79,-15.05,
284,Saint-Tite,CA,19.4,broken clouds,46.73,-72.56,Gîte de l'Artiste
285,San Cristobal,HN,69.13,overcast clouds,14.68,-86.92,
286,Maxixe,MZ,79.34,clear sky,-23.86,35.35,Oceano
287,Esperance,AU,64.4,scattered clouds,-33.86,121.89,Hospitality Esperance
288,Spas,MK,42.8,scattered clouds,41.55,20.48,Banjisht Hotel & SPA Debar
289,Saint-Augustin,CA,21.99,scattered clouds,45.63,-73.98,Chez Felicia
290,Yabrud,SY,46.4,broken clouds,33.97,36.66,صالون مها حيدر - Salon Maha
291,Tezu,IN,48.65,light rain,27.93,96.16,Circuit House
292,San Quintin,PH,67.23,scattered clouds,17.54,120.52,San Quintin River Resort
293,Nanakuli,US,78.8,light rain,21.39,-158.15,Camp Palehua
294,Maceio,BR,80.6,overcast clouds,-9.67,-35.74,Mercure Maceio Pajucara Hotel
295,Sao Joao Da Barra,BR,82.4,broken clouds,-21.64,-41.05,Pousada Porto De Canoas
297,Sabha,LY,48.22,clear sky,27.03,14.43,محطة سفر غات
298,Kisangani,CD,69.69,overcast clouds,0.52,25.21,Grand Ramela Hotel
299,Mildura,AU,55.4,overcast clouds,-34.18,142.16,Mercure Hotel Mildura
300,Tuatapere,NZ,52.0,light rain,-46.13,167.69,Ron and Tony's Bed & Breakfast
301,Khvalynsk,RU,28.9,light snow,52.5,48.11,Hotel Serebryaniy Wek
302,Fiumicino,IT,48.99,clear sky,41.77,12.23,Al Porticciolo Hotel
303,Portland,US,33.01,clear sky,43.66,-70.25,Hampton Inn Portland Downtown - Waterfront
304,Marigot,HT,84.2,few clouds,18.23,-72.32,Coterelle Breeze
305,Horsham,AU,55.49,broken clouds,-36.71,142.2,Comfort Inn Capital Horsham
306,Cap-Haitien,HT,80.6,few clouds,19.76,-72.2,Habitation Jouissant
307,Laguna,BZ,73.4,broken clouds,16.17,-88.94,Laguna Maya Lodge
308,Mount Gambier,AU,46.4,clear sky,-37.83,140.78,Best Western Southgate Motel
309,Elko,US,37.0,overcast clouds,40.83,-115.76,Best Western Elko Inn
310,Puro,PH,76.37,light rain,13.13,123.76,Hotel St. Ellis
311,Belmonte,PT,42.01,clear sky,40.36,-7.35,Pousada Convento de Belmonte
312,Kendari,ID,75.06,light rain,-3.99,122.52,Hotel Wixel
313,Elk City,US,57.2,clear sky,35.41,-99.4,Hampton Inn & Suites Elk City
315,Emba,CY,53.6,broken clouds,34.81,32.42,Elysium Hotel
316,Kontagora,NG,74.66,overcast clouds,10.4,5.47,City Gate Inn
317,Tecoanapa,MX,86.0,few clouds,16.99,-99.26,Hotel JAMAICA
318,Pyaozerskiy,RU,15.89,overcast clouds,65.83,31.17,
320,Polessk,RU,33.8,overcast clouds,54.86,21.11,Vocation House
321,Innisfail,AU,69.01,light rain,-17.52,146.03,Moondarra Motel
322,Changde,CN,45.84,overcast clouds,29.04,111.68,Kangshida Hotel
323,Denpasar,ID,82.4,broken clouds,-8.65,115.22,Aston Denpasar Hotel & Convention Center
324,Abonnema,NG,77.0,dust,4.71,6.79,Corper's Lodge Obonoma
326,Nanortalik,GL,26.4,clear sky,60.14,-45.24,"NTS Rooms, Nanortalik"
327,Ostrovnoy,RU,14.47,broken clouds,68.05,39.51,
328,Mayumba,GA,81.79,overcast clouds,-3.44,10.65,LIKWALE LODGE
329,Kano,NG,64.4,dust,11.99,8.53,La Sultana Hotel
330,Batticaloa,LK,72.72,clear sky,7.71,81.69,Treatooo City Hotel Batticaloa
331,Swellendam,ZA,68.0,overcast clouds,-34.02,20.44,De Kloof Luxury Estate boutique Hotel & SPA
332,Crestline,US,39.0,clear sky,40.79,-82.74,Meadowood Estates Mobile Home
334,Kavaratti,IN,79.97,clear sky,10.57,72.64,Hotels in Lakshadweep Islands
335,Hefei,CN,48.2,light rain,31.82,117.22,Gaosu New Century International Hotel Anhui
336,Pundaguitan,PH,78.33,scattered clouds,6.37,126.17,Leonardo Family Beach House 1
337,Mizdah,LY,47.39,scattered clouds,31.45,12.98,فندق بنيه تحتيه
338,Dudinka,RU,23.0,shower snow,69.41,86.18,Hotel Viktoria
339,Sena Madureira,BR,82.99,moderate rain,-9.07,-68.66,Hotel Suzani
340,Kamaishi,JP,26.8,clear sky,39.28,141.86,Hotel Route Inn Kamaishi
341,Sao Jose Da Coroa Grande,BR,80.53,overcast clouds,-8.9,-35.15,Crôa Mares Hotel
342,Emerald,AU,75.2,clear sky,-23.53,148.16,The Irish Village
343,Codrington,AU,73.99,broken clouds,-28.95,153.24,
344,Ust-Kut,RU,3.4,few clouds,56.78,105.75,"Ust-Kut, Lena Hotel"
345,Baturaja,ID,72.95,broken clouds,-4.12,104.17,Penginapan Symfoni House
346,Marovoay,MG,78.8,few clouds,-16.11,46.64,
347,Nantucket,US,37.99,overcast clouds,41.28,-70.1,Jared Coffin House
348,Marabba,SD,66.02,clear sky,12.35,32.18,
349,Pisco,PE,73.0,broken clouds,-13.71,-76.2,Hostal San Isidro Oficial
351,Longyan,CN,53.55,broken clouds,25.1,117.03,Jinjiang Inn Longyan Zhongshan Road Pedestrian Street
352,Los Llanos De Aridane,ES,64.4,few clouds,28.66,-17.92,Valle Aridane
353,Patan,NP,39.2,few clouds,27.67,85.33,Hotel Himalaya
354,Chabahar,IR,72.01,light rain,25.29,60.65,هتل گدروشیا
355,Vaitape,PF,81.57,scattered clouds,-16.52,-151.75,Conrad Bora Bora Nui
356,Ormara,PK,72.48,scattered clouds,25.21,64.64,
357,Pochutla,MX,89.6,few clouds,15.74,-96.47,Hotel Posada San Jose
358,Hailey,US,27.0,overcast clouds,43.52,-114.32,Wood River Inn & Suites
359,Grand Gaube,MU,73.4,very heavy rain,-20.01,57.66,Veranda Paul et Virginie Hotel & Spa
360,Beipiao,CN,21.92,overcast clouds,41.8,120.76,Beipiao Hotel
361,Chapais,CA,8.6,light snow,49.78,-74.86,Hôtel Opémiska
362,Guaraniacu,BR,78.8,shower rain,-25.1,-52.88,Dalla´s Hotel
363,Iwanai,JP,25.95,light snow,42.97,140.51,いわない高原ホテル
364,Sao Felix Do Xingu,BR,78.26,moderate rain,-6.64,-51.99,Apart Hotel Rio Xingu
365,Svetlogorsk,RU,28.4,overcast clouds,53.14,59.15,
367,Igrim,RU,18.66,broken clouds,63.19,64.42,Hotel Paradise
368,Klaksvik,FO,44.6,overcast clouds,62.23,-6.59,Airbnb rooms
369,Coracora,PE,50.67,light rain,-15.02,-73.78,Hotel Coracora Tierra Mia
370,Thinadhoo,MV,81.39,light rain,0.53,72.93,
372,Axim,GH,75.34,clear sky,4.87,-2.24,AXIM BEACH RESORT AND SPA
373,Maningrida,AU,78.26,overcast clouds,-12.05,134.23,"Batchelor Institute Vocational Occupancy Quarters, (VOQ)"
374,Beberibe,BR,86.0,scattered clouds,-4.18,-38.13,Villa Arte Pousada Morro Branco
